time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
8.2956,350.0000,708.1075,480.0000,629.1311,0.0000,1.4652
8.3113,350.0000,708.2469,480.0000,630.3607,0.0000,1.2296
8.3279,350.0000,708.2209,480.0000,631.4515,0.0000,1.0908
8.3446,350.0000,708.0301,480.0000,632.3696,0.0000,0.9180
8.3614,350.0000,707.6813,480.0000,633.1108,0.0000,0.7413
8.3784,350.0000,707.1813,480.0000,633.6789,0.0000,0.5680
8.3950,350.0000,706.5361,480.0000,634.0776,0.0000,0.3987
8.4115,350.0000,705.7572,480.0000,634.3107,0.0000,0.2331
8.4284,350.0000,704.8403,480.0000,634.3846,0.0000,0.0739
8.4451,350.0000,703.8024,480.0000,634.3846,0.0000,0.0000
8.4616,350.0000,702.6280,480.0000,634.3846,0.0000,0.0000
8.4788,350.0000,701.3430,480.0000,634.3846,0.0000,0.0000
8.4957,350.0000,699.9273,480.0000,634.3846,0.0000,0.0000
8.5121,350.0000,698.4588,480.0000,634.3846,0.0000,0.0000
8.5289,350.0000,696.7995,480.0000,634.3846,0.0000,0.0000
8.5455,350.0000,695.1000,480.0000,634.3846,0.0000,0.0000
8.5618,350.0000,693.3404,480.0000,634.3846,0.0000,0.0000
8.5783,350.0000,691.4582,480.0000,634.3846,0.0000,0.0000
8.5947,350.0000,689.4771,480.0000,634.3846,0.0000,0.0000
8.6117,350.0000,687.4249,480.0000,634.3846,0.0000,0.0000
8.6283,350.0000,685.2798,480.0000,634.3846,0.0000,0.0000
8.6452,350.0000,683.0301,480.0000,634.3846,0.0000,0.0000
8.6626,350.0000,680.6905,480.0000,634.3846,0.0000,0.0000
8.6798,350.0000,678.2484,480.0000,634.3846,0.0000,0.0000
8.6951,350.0000,675.9889,480.0000,634.3846,0.0000,0.0000
8.7118,350.0000,673.4893,480.0000,634.3846,0.0000,0.0000
8.7289,350.0000,670.9271,480.0000,634.3846,0.0000,0.0000
8.7455,350.0000,668.2409,480.0000,634.3846,0.0000,0.0000
8.7622,350.0000,665.6091,480.0000,634.3846,0.0000,0.0000
8.7781,350.0000,662.9075,480.0000,634.3846,0.0000,0.0000
8.7957,350.0000,660.0524,480.0000,634.3846,0.0000,0.0000
8.8116,350.0000,657.2998,480.0000,634.3846,0.0000,0.0000
8.8284,350.0000,654.4136,480.0000,634.3846,0.0000,0.0000
8.8448,350.0000,651.4809,480.0000,634.3846,0.0000,0.0000
8.8617,350.0000,648.5036,480.0000,634.3846,0.0000,0.0000
8.8781,350.0000,645.5200,480.0000,634.3846,0.0000,0.0000
8.8955,350.0000,642.3480,480.0000,634.3846,0.0000,0.0000
8.9121,350.0000,639.3405,480.0000,634.3846,0.0000,0.0000
8.9282,350.0000,636.2214,480.0000,634.3846,0.0000,0.0000
8.9454,350.0000,633.0475,480.0000,634.3846,0.0000,0.0000
8.9621,350.0000,629.7806,480.0000,634.3846,0.0000,0.0000
8.9788,350.0000,626.5186,480.0000,634.3846,0.0000,0.0000
8.9952,350.0000,623.3430,480.0000,634.3846,0.0000,0.0000
9.0117,350.0000,620.0587,480.0000,634.3846,0.0000,0.0000
9.0284,350.0000,616.7053,480.0000,634.3846,0.0000,0.0000
9.0450,350.0000,613.3640,480.0000,634.3846,0.0000,0.0000
9.0618,350.0000,609.9756,480.0000,634.3846,0.0000,0.0000
9.0788,350.0000,606.4380,480.0000,634.3846,0.0000,0.0000
9.0952,350.0000,603.1433,480.0000,634.3846,0.0000,0.0000
9.1116,350.0000,599.8844,480.0000,634.3846,0.0000,0.0000
9.1285,350.0000,596.7040,480.0000,634.3846,0.0000,0.0000
9.1453,350.0000,593.6037,480.0000,634.3846,0.0000,0.0000
9.1621,350.0000,590.7010,480.0000,634.3846,0.0000,0.0000
9.1782,350.0000,588.0141,480.0000,634.3846,0.0000,0.0000
9.1953,350.0000,585.2809,480.0000,634.3846,0.0000,0.0000
9.2124,350.0000,582.6779,480.0000,634.3846,0.0000,0.0000
9.2287,350.0000,580.3110,480.0000,634.3846,0.0000,0.0000
9.2451,350.0000,577.9707,480.0000,634.3846,0.0000,0.0000
9.2622,350.0000,575.6360,480.0000,634.3846,0.0000,0.0000
9.2787,350.0000,573.5375,480.0000,634.3846,0.0000,0.0000
9.2954,350.0000,571.4754,480.0000,634.3846,0.0000,0.0000
9.3116,350.0000,569.5094,480.0000,634.3846,0.0000,0.0000
9.3283,350.0000,567.6017,480.0000,634.3846,0.0000,0.0000
9.3458,350.0000,565.6996,480.0000,634.3846,0.0000,0.0000
9.3618,350.0000,564.0197,480.0000,634.3357,0.0000,-0.0489
9.3786,350.0000,562.3292,480.0000,634.0541,0.0000,-0.2816
9.3957,350.0000,560.7274,480.0000,633.5924,0.0000,-0.4617
9.4117,350.0000,559.1913,480.0000,632.9817,0.0000,-0.6108
9.4284,350.0000,557.7183,480.0000,632.2512,0.0000,-0.7304
9.4449,350.0000,556.2977,480.0000,631.4204,0.0000,-0.8308
9.4618,350.0000,554.9435,480.0000,630.5216,0.0000,-0.8988
9.4788,350.0000,553.6150,480.0000,629.5417,0.0000,-0.9798
9.4950,350.0000,552.3854,480.0000,628.5597,0.0000,-0.9820
9.5118,350.0000,551.1850,480.0000,627.5306,0.0000,-1.0291
9.5288,350.0000,550.0078,480.0000,626.4575,0.0000,-1.0731
9.5452,350.0000,548.9372,480.0000,625.4372,0.0000,-1.0203
9.5629,350.0000,547.8187,480.0000,624.3153,0.0000,-1.1219
9.5785,350.0000,546.8710,480.0000,623.3402,0.0000,-0.9751
9.5957,350.0000,545.8761,480.0000,622.2755,0.0000,-1.0647
9.6122,350.0000,544.9713,480.0000,621.2845,0.0000,-0.9910
9.6286,350.0000,544.0566,480.0000,620.2535,0.0000,-1.0310
9.6449,350.0000,543.2199,480.0000,619.2938,0.0000,-0.9597
